candidate_id,display_name,status,resolution_target,first_seen_batch,discovery_url,evidence_kind,team_region,region_evidence_url,reviewed_on,decision_reason
cand-contentkit,ContentKit,included,census:contentkit,SAT-EN-FIGMA-005,https://forum.figma.com/showcase-your-work-14/contentkit-insert-content-into-your-figma-designs-42323,first-party,Germany,https://intersectionslab.com/terms-of-service,2026-08-12,The current Figma and web product generates governed datasets with AI then binds text colors and component properties into selected and repeated native design layers
cand-dynogee,Dynogee,excluded,,SAT-EN-FIGMA-005,https://forum.figma.com/showcase-your-work-14/plugin-api-to-generate-dynamic-images-28751,first-party,unknown,,2026-08-12,The named product turns deterministic Figma templates and URL parameters into images; an unrelated reply advertising a generic AI image site does not make Dynogee an AI-native design system
cand-vibe-workflow,Vibe Workflow,included,census:vibe-workflow,SAT-GH-001,https://github.com/SamurAIGPT/Vibe-Workflow,source-repository,unknown,,2026-08-12,Pinned source implements a saved React Flow graph whose typed nodes compose and execute repeatable image and video generation pipelines
cand-recombyn,Recombyn,included,census:recombyn,SAT-GH-001,https://github.com/recombyn/recombyn,source-repository,unknown,,2026-08-12,Pinned source establishes an editable SceneDocument canvas plus a validated LangGraph design agent that applies registered tool operations to the same graph
cand-superdesign-mcp,Superdesign MCP Server,included,census:superdesign-mcp,SAT-GH-001,https://github.com/jonthebeef/superdesign-mcp-claude-code,source-repository,United-Kingdom,https://github.com/jonthebeef,2026-08-12,Independent MCP distribution turns Superdesign methods into structured IDE tools and maintains filesystem design iterations plus an inspectable gallery
cand-jaaz,Jaaz,included,census:jaaz,SAT-GH-001,https://github.com/11cafe/jaaz,source-repository,unknown,,2026-08-12,Canonical pinned source owns canvases chat sessions generated assets and direct canvas mutation inside a local multimodal creative assistant
cand-open-gallery,Open Gallery,duplicate,census:jaaz,SAT-GH-001,https://github.com/qingyuan18/open-gallery,source-repository,unknown,,2026-08-12,Repository history and project structure identify this as a Jaaz downstream copy rather than a separately maintained product lineage
cand-jaaz-2506,jaaz-2506,duplicate,census:jaaz,SAT-GH-001,https://github.com/hekiki/jaaz-2506,source-repository,unknown,,2026-08-12,Repository is a dated Jaaz copy and does not establish an independent product team artifact contract or release lineage
cand-atv-design,ATV Design,included,census:atv-design,SAT-GH-001,https://github.com/All-The-Vibes/ATV-Design,source-repository,unknown,,2026-08-12,Independent desktop product persists filesystem artifacts DESIGN.md systems session history and multi-format delivery while using Copilot OAuth or BYOK models
cand-stick,Stick,included,census:stick,SAT-GH-001,https://github.com/Atiqullah-Naemi/stick,source-repository,Australia,https://github.com/Atiqullah-Naemi,2026-08-12,Pinned source persists projects plans pages and resumable generations around a multi-screen infinite design canvas
cand-syntropy,Syntropy,included,census:syntropy,SAT-GH-001,https://github.com/PrateetMishraUSC/Syntropy,source-repository,United-States,https://github.com/PrateetMishraUSC,2026-08-12,Pinned source joins a collaborative React Flow architecture graph to agent-applied mutations and generated Markdown technical specifications
cand-designpro,Design Pro,included,census:designpro,SAT-GH-001,https://github.com/Onimix/designpro,source-repository,unknown,,2026-08-12,Single-file source still implements a continuing layer canvas with agent planning undo history and PNG SVG and JSON project export
cand-canvas-copilot-penpot,Canvas Copilot for Penpot,included,census:canvas-copilot-penpot,SAT-GH-001,https://github.com/deedima3/penpot-chat,source-repository,Indonesia,https://github.com/deedima3,2026-08-12,Pinned plugin validates an editable operation plan then mutates selected native Penpot layers through an auditable bridge and bounded autonomous loop
cand-pen-editor,Pen Editor,included,census:pen-editor,SAT-GH-001,https://github.com/dan-rozhkov/pen-editor,source-repository,unknown,,2026-08-12,Pinned source implements a high-scale vector scene graph and split-execution agent whose browser tools edit that graph and preserve undoable state
cand-cordyceps,Cordyceps,included,census:cordyceps,SAT-GH-001,https://github.com/brookstalley/cordyceps,source-repository,United-States,https://github.com/brookstalley,2026-08-12,Pinned MCP bridge directly creates wires and edits Grasshopper components and preserves recoverable document snapshots plus Rhino delivery state
cand-convey,Convey,included,census:convey,SAT-GH-001,https://github.com/bitovi/convey,source-repository,United-States,https://github.com/bitovi,2026-08-12,Pinned browser overlay captures element and runtime context then commits visual decisions through MCP to the executable application source
cand-baoyu-design,baoyu-design,included,census:baoyu-design,SAT-GH-001,https://github.com/JimLiu/baoyu-design,source-repository,United-States,https://github.com/JimLiu,2026-08-12,Portable agent skill owns self-contained HTML artifacts a design-system compiler an asset-version registry visual preview checks and delivery scripts
cand-agent-game-forge,Agent Game Forge,included,census:agent-game-forge,SAT-GH-001,https://github.com/0x0funky/agent-game-forge,source-repository,unknown,,2026-08-12,Pinned source couples a coding-agent generated game project to an editable scene model and visual correction canvas rather than stopping at generated media
cand-airship,Airship,included,census:airship,SAT-GH-001,https://github.com/0xnyn/airship,source-repository,India,https://github.com/0xnyn,2026-08-12,Pinned source maps selected live elements to source locations and preserves agent diffs history checkpoints and file-level undo across responsive frames
cand-open-ai-design-agent,Open AI Design Agent,included,census:open-ai-design-agent,SAT-GH-001,https://github.com/Anil-matcha/Open-AI-Design-Agent,source-repository,unknown,,2026-08-12,Pinned source exposes an interruptible multi-deliverable plan with model routing editable intermediate results local generation history and export
cand-claude-code-design,claude-code-design,included,census:claude-code-design,SAT-GH-001,https://github.com/bluzir/claude-code-design,source-repository,Indonesia,https://github.com/bluzir,2026-08-12,Repository packages a concrete filesystem artifact lifecycle with starters tweak persistence browser verification registration and export instead of only static prompt text
cand-fudge,Fudge,included,census:fudge,SAT-GH-001,https://design.withfudge.com/,first-party,unknown,,2026-08-12,First-party product captures full websites and screenshots then compares and reviews them into buildable tokens themes DESIGN.md guides and MCP guidance
cand-pagegen,PageGen,included,census:pagegen,SAT-GH-001,https://pagegen.ai/,source-repository,unknown,,2026-08-12,Official surface and pinned MemFree source establish text screenshot and file to editable React page generation with live responsive preview export and publishing
cand-open-generative-ai,Open Generative AI,excluded,,SAT-GH-001,https://github.com/Anil-matcha/Open-Generative-AI,source-repository,unknown,,2026-08-12,Repository is a broad image and video model studio without an independently evidenced design project graph or design-specific editable artifact loop
cand-awesome-claude-design,Awesome Claude Design,excluded,,SAT-GH-001,https://github.com/rohitg00/awesome-claude-design,source-repository,unknown,,2026-08-12,Curated resource and prompt list does not own a user artifact runtime or persistence contract
cand-2ndbrainfordesign,2ndBrainForDesign,excluded,,SAT-GH-001,https://github.com/RayanBO/2ndBrainForDesign,source-repository,unknown,,2026-08-12,Design knowledge base supplies reference content but no AI-native artifact mutation loop
cand-agentic-design-wiki,Agentic Design Wiki,excluded,,SAT-GH-001,https://github.com/Yuvalkesh/agentic-design-wiki,source-repository,unknown,,2026-08-12,Static explanatory wiki documents agentic design concepts without implementing a product artifact authority
cand-design-skills,design-skills,excluded,,SAT-GH-001,https://github.com/diggerhq/design-skills,source-repository,unknown,,2026-08-12,Prompt and skill collection lacks an independently implemented workspace persistence or rendering path
cand-ryze-ai-ui-generator-assignment-cluster,Ryze AI UI Generator assignment cluster,excluded,,SAT-GH-001,https://github.com/thevk70/AI_UI_GENERATOR,source-repository,unknown,,2026-08-12,Near-identical Planner Generator Explainer submissions explicitly implement the same course assignment and do not establish independent product identities
cand-jaaz-copy-cluster-gh2,Jaaz downstream copy cluster from SAT-GH-002,duplicate,census:jaaz,SAT-GH-002,https://github.com/Ruvend/designart-main,source-repository,unknown,,2026-08-12,Designart-main and several OpenGallery jaaz-openlovart jazz and jaaz_can_run repositories retain canonical Jaaz code and download links without independent product authority
cand-app-club-design,App Club Design,included,census:app-club-design,SAT-GH-002,https://github.com/munonzito/design.appclub.dev,source-repository,unknown,,2026-08-12,Pinned Nuxt source joins an AI screen agent to movable editable screen nodes and project state on one infinite UI-design canvas
