wave_id,candidate_id,selection_stratum,selection_reason,outcome,reviewed_on,decisive_evidence
VERIFY-047,cand-build123d-cad,multi-domain-hardware-suite,Tests many skills for a shared product boundary,included,2026-08-12,Typed module handoffs shared schemas previews and physical-action gates connect specialist engineering authorities
VERIFY-047,cand-alice-sdf,implicit-geometry-runtime,Tests text-to-3D claims for preserved mathematical authority,included,2026-08-12,Compiled SDF instructions constraints GPU projection bindings and exports share one geometry runtime
VERIFY-047,cand-ruflow,vendored-corpus-boundary,Tests orchestration size against independent Design ownership,excluded,2026-08-12,Repository vendors and trains over other products without one coherent visual artifact authority of its own
VERIFY-047,cand-baoyu-skills-top-level,mixed-marketplace-boundary,Tests top-level collection against separately counted visual product,excluded,2026-08-12,Cross-domain utility and content skills do not form one Design runtime while Baoyu Design remains independently counted
VERIFY-047,cand-bkit-codex,query-false-positive,Tests process vocabulary against Design scope,excluded,2026-08-12,PDCA and context engineering do not create inspect or correct a visual artifact
VERIFY-047,cand-morilab-txt2cad,consumer-upstream-identity,Tests installed workspace against reusable source ownership,duplicate,2026-08-12,Workspace delegates CAD behavior to earthtojake Text to CAD
VERIFY-047,cand-vatsalya-text2cad-agent,copied-source-identity,Tests renamed agent repository against upstream code and attribution,duplicate,2026-08-12,Skill tree and README reproduce and credit earthtojake Text to CAD
VERIFY-047,cand-lzm-text-to-cad,copied-source-identity,Tests repository fork surface against independent maintenance,duplicate,2026-08-12,README assets and complete skill graph reproduce the upstream CAD Skills product
VERIFY-047,cand-adagora-cad-tools,copied-source-identity,Tests renamed repository against independent mechanism,duplicate,2026-08-12,Source and operating contract reproduce earthtojake Text to CAD
VERIFY-047,cand-nludd-text-to-cad,copied-source-identity,Tests repository badges and install targets against product ownership,duplicate,2026-08-12,Public identity and skill graph continue to point to earthtojake Text to CAD
VERIFY-047,cand-costrict-earthtojake-cad,automated-mirror-boundary,Tests registry mirror against a product team,duplicate,2026-08-12,Repository explicitly declares itself an auto-generated mirror
VERIFY-047,cand-ecologica-earthtojake-cad,copied-source-identity,Tests full copied tree against independent product identity,duplicate,2026-08-12,Earthtojake name links badges documentation and skills are preserved unchanged
VERIFY-048,cand-plannotator,independent-review-companion,Tests Effective HTML recommendation for a separate product authority,included,2026-08-12,Local review sessions attach structured annotations and return approval or denial to multiple agent hosts
VERIFY-048,cand-tot-page,publishing-infrastructure-boundary,Tests artifact versioning against Design authoring or correction,excluded,2026-08-12,Living and frozen share links publish bytes but do not create evaluate or revise the artifact
VERIFY-049,cand-self-review,visual-self-critique,Tests whether screenshot critique closes a reusable correction loop,included,2026-08-12,Skill turns implementation evidence into structured findings and follow-up corrections
VERIFY-049,cand-claw-design,standalone-design-agent,Tests agent-owned artifacts variants previews and delivery,included,2026-08-12,Repository owns a reusable generation revision rendering and handoff graph
VERIFY-049,cand-manalkaff-opendesign,creator-qualified-agent,Tests identity and independent operation against the separate Nexu product,included,2026-08-12,Creator repository owns its maintained agent workflow source templates and artifact lifecycle
VERIFY-049,cand-ai-design-engineer,plugin-design-pipeline,Tests reusable coordination across research creation review and handoff,included,2026-08-12,Installable plugins persist and pass design artifacts across specialized roles
VERIFY-049,cand-sumi,multi-artifact-production,Tests governed source rendering correction and delivery across formats,included,2026-08-12,Source tree implements reusable artifact generators checks and delivery operations
VERIFY-049,cand-office-design-toolkit,native-office-artifacts,Tests current native artifact implementation against roadmap claims,included,2026-08-12,DOCX pipeline is implemented while richer PPTX and XLSX presets remain explicitly bounded roadmap work
VERIFY-049,cand-design-eng-skills,design-engineering-loop,Tests system extraction implementation visual QA and delivery as one product,included,2026-08-12,Maintained skill graph connects system evidence rendered comparison correction and handoff
VERIFY-049,cand-cuellar-design-skills,design-governance-toolkit,Tests reusable visual judgment and system consistency rather than static advice,included,2026-08-12,Installable skills define evidence-bearing critique system and delivery operations
VERIFY-049,cand-claude-webkit,managed-web-project,Tests whether the agent operates a persistent rendered project,included,2026-08-12,Managed project state source projection preview correction and publication form a closed loop
VERIFY-049,cand-gstack-game,game-visual-verification,Tests independent game-specific visual review and correction,included,2026-08-12,Maintained workflow translates screenshots and play state into governed implementation decisions
VERIFY-049,cand-shain-designer-kit,agent-design-platform,Tests composed research system generation runtime and handoff authority,included,2026-08-12,Repository packages an operated multi-stage design system with persistent artifacts and review gates
VERIFY-049,cand-codex-game-studio,codex-native-game-studio,Tests independent port ownership and persistent role handoffs,included,2026-08-12,Codex-native skills and artifacts implement the upstream methodology as a separately maintained product
VERIFY-049,cand-cad-as-code-template,parametric-cad-authority,Tests recoverable source preview repair and manufacturing export,included,2026-08-12,Parametric code remains authoritative through rendered inspection and exported geometry
VERIFY-049,cand-3dmodel-skill,portable-3d-authoring,Tests editable 3D source validation rendering and export across hosts,included,2026-08-12,Skill contract requires recoverable model source visual checks and deliverable formats
VERIFY-049,cand-text-to-cad-coach,interactive-cad-coaching,Tests iterative parametric feedback against one-shot conversion,included,2026-08-12,Coach preserves source and couples guided revisions with visual and exported outputs
VERIFY-049,cand-ada-v2-nazir,multimodal-cad-assistant,Tests original source execution repair and artifact persistence,included,2026-08-12,Assistant writes build123d Python retries execution failures and saves timestamped STL output
VERIFY-049,cand-ada-v2-syed,independent-cad-derivative,Tests maintenance and mechanism beyond copied identity,included,2026-08-12,Derivative maintains a tested provider factory while retaining its own repository and release surface
